time;P1.B2004;P1.B2016;P1.B3004;P1.B3005;P1.B4002;P1.B4005;P1.B400B;P1.B4022;P1.FCV01D;P1.FCV01Z;P1.FCV02D;P1.FCV02Z;P1.FCV03D;P1.FCV03Z;P1.FT01;P1.FT01Z;P1.FT02;P1.FT02Z;P1.FT03;P1.FT03Z;P1.LCV01D;P1.LCV01Z;P1.LIT01;P1.PCV01D;P1.PCV01Z;P1.PCV02D;P1.PCV02Z;P1.PIT01;P1.PIT02;P1.TIT01;P1.TIT02;P2.24Vdc;P2.Auto;P2.Emgy;P2.On;P2.SD01;P2.SIT01;P2.TripEx;P2.VT01e;P2.VXT02;P2.VXT03;P2.VYT02;P2.VYT03;P3.LCP01D;P3.LCV01D;P3.LH;P3.LL;P3.LT01;P4.HT_FD;P4.HT_LD;P4.HT_PO;P4.HT_PS;P4.LD;P4.ST_FD;P4.ST_LD;P4.ST_PO;P4.ST_PS;P4.ST_PT01;P4.ST_TT01;attack;attack.P1;attack.P2;attack.P3
2019-10-29 11:10:34+09:00;0.09820;1.40300;461.98830;1099.73630;32.00000;0.00000;35.95010;35.76200;2.03420;0.28380;100.00000;96.36840;52.25860;53.48360;172.65320;829.17020;6.90460;34.95680;306.73980;1100.04210;13.05000;12.98680;464.30540;86.81720;88.92210;12.00000;11.62870;1.41010;0.20920;36.23050;37.25280;28.02470;1.00000;0.00000;1.00000;0.00000;794.00000;0.00000;11.84300;-3.80990;-1.63600;0.40880;1.42790;2640.00000;12624.00000;70.00000;10.00000;53.87730;0.00070;65.77690;58.10550;0.00000;399.46830;-0.00080;335.66630;333.60460;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:35+09:00;0.09820;1.40190;461.98830;1099.73630;32.00000;0.00000;34.95680;35.75940;2.00750;0.28380;100.00000;96.45230;52.09670;53.48360;171.50880;832.64930;5.95090;35.95010;306.35830;1103.86890;12.88490;12.98680;464.20320;86.80800;88.92970;12.00000;11.62870;1.41010;0.20690;36.24570;37.25280;28.02210;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.77870;-4.05860;-1.95730;-0.29270;1.20020;2504.00000;12752.00000;70.00000;10.00000;53.76880;0.00070;65.94330;58.75650;0.00000;401.40340;0.00080;333.15250;334.25560;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:36+09:00;0.09820;1.39720;461.98830;1099.73630;32.00000;0.00000;35.95010;35.74750;2.07480;0.28380;100.00000;96.36840;52.10690;53.48360;172.46240;830.04000;6.90460;30.98430;304.64170;1103.23110;12.90370;12.98680;464.10100;86.77910;88.92210;12.00000;11.62870;1.40930;0.20690;36.24570;37.26810;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.77870;-4.77330;-2.23340;-0.24560;1.54330;2376.00000;12896.00000;70.00000;10.00000;53.57350;0.00070;66.09520;59.38950;0.00000;402.34380;-0.00050;336.31730;333.73120;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:37+09:00;0.09820;1.40320;461.98830;1099.73630;32.00000;0.00000;30.98430;35.76240;1.98650;0.28380;100.00000;96.36840;52.21350;53.48360;171.31810;832.21430;6.71380;35.95010;306.16760;1100.36100;13.01640;12.98680;464.10100;86.80790;88.92210;12.00000;11.62870;1.41010;0.20310;36.23050;37.25280;28.02460;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.66050;-4.85340;-2.04040;0.44660;1.92920;2264.00000;13024.00000;70.00000;10.00000;53.34200;0.00070;66.28330;60.00430;0.00000;402.09060;0.00000;335.90130;333.94820;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:38+09:00;0.09820;1.40470;461.98830;1099.73630;32.00000;0.00000;35.95010;35.76620;1.99090;0.28380;100.00000;96.43710;52.10390;53.48360;171.12730;829.60520;6.71380;34.95680;304.06950;1102.91220;12.90310;12.98680;463.99870;86.80890;88.92210;12.00000;11.62870;1.41080;0.20770;36.24570;37.26810;28.02640;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.66540;-4.24200;-1.67930;0.82520;1.83230;2144.00000;13152.00000;70.00000;10.00000;53.13590;0.00050;66.43520;60.52880;0.00000;402.07250;0.00220;335.53960;334.63540;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:39+09:00;0.09820;1.40740;461.98830;1099.73630;32.00000;0.00000;34.95680;35.77310;1.98000;0.29140;100.00000;96.36840;52.23850;53.48360;173.41620;829.17020;7.66750;34.95680;303.49730;1099.40420;13.04360;12.98680;464.15210;86.81660;88.92210;12.00000;11.62870;1.41010;0.20390;36.23050;37.25280;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.84250;-3.78380;-1.64990;0.32880;1.37820;2040.00000;13248.00000;70.00000;10.00000;52.99120;0.00050;66.57990;61.08940;0.00000;402.77780;-0.00220;335.93750;334.78010;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:40+09:00;0.09820;1.40240;461.98830;1099.73630;32.00000;0.00000;34.95680;35.76050;1.89030;0.28380;100.00000;96.37600;52.28000;53.48360;171.69950;834.38890;6.52310;39.92210;304.45100;1098.44750;13.05230;12.98680;464.10100;86.79250;88.92210;12.00000;11.62870;1.41080;0.20770;36.23050;37.25280;28.02550;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.76920;-4.13980;-2.00240;-0.33910;1.20760;1936.00000;13328.00000;70.00000;10.00000;52.79590;0.00020;66.67390;61.70430;0.00000;403.80860;-0.00130;337.16720;335.50350;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:41+09:00;0.09820;1.40120;461.98830;1099.73630;32.00000;0.00000;39.92210;35.75740;1.97220;0.28380;100.00000;96.36840;52.21820;53.48360;172.65320;830.47500;5.37870;33.96380;302.73440;1100.04210;12.99360;12.98680;464.04980;86.77820;88.92210;12.00000;11.62870;1.41010;0.20230;36.24570;37.25280;28.01680;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.65280;-4.82870;-2.24330;-0.20250;1.58450;1840.00000;13440.00000;70.00000;10.00000;52.63310;0.00050;66.76790;62.12020;0.00000;404.45970;-0.00110;337.72780;335.26840;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:42+09:00;0.09820;1.40500;461.98830;1099.73630;32.00000;0.00000;33.96380;35.76700;2.05590;0.28380;100.00000;96.36840;52.33750;53.48360;172.46240;832.64930;6.71380;28.00510;303.49730;1097.17190;13.11080;12.98680;464.20320;86.79740;88.92210;12.00000;11.62870;1.40850;0.20540;36.23050;37.25280;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.67150;-4.82640;-2.01330;0.49300;1.94070;1744.00000;13520.00000;70.00000;10.00000;52.47760;0.00020;66.91990;62.55430;0.00000;407.02760;-0.00020;338.95760;336.46200;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:43+09:00;0.09820;1.40820;461.98830;1099.73630;32.00000;0.00000;28.00510;35.77500;1.93700;0.28380;100.00000;96.36840;52.29420;53.48360;172.08100;832.21430;6.52310;34.95680;303.87880;1098.44750;13.03700;12.98680;464.10100;86.81970;88.92210;12.00000;11.62870;1.40930;0.20610;36.23050;37.25280;28.02120;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.76740;-4.20400;-1.66050;0.82260;1.81510;1664.00000;13600.00000;70.00000;10.00000;52.26060;0.00020;67.11520;62.89790;0.00000;409.05310;0.00000;341.23620;337.18530;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:44+09:00;0.09820;1.41350;461.98830;1099.73630;32.00000;0.00000;34.95680;35.78830;1.94180;0.28380;100.00000;96.38370;52.27260;53.48360;170.74580;831.34470;5.95090;33.96380;306.73980;1099.08530;13.02530;12.98680;463.99870;86.84360;88.92210;12.00000;11.62870;1.40930;0.20390;36.23050;37.25280;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.76740;-3.77670;-1.65980;0.29030;1.35650;1576.00000;13712.00000;70.00000;10.00000;52.16290;0.00000;67.32500;63.27760;0.00000;411.00620;-0.00050;343.82240;338.61400;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:45+09:00;0.09820;1.41840;461.98830;1099.73630;32.00000;0.00000;33.96380;35.80060;1.97830;0.28380;100.00000;96.36840;52.07420;53.48360;173.41620;828.30040;5.95090;30.98430;306.54910;1103.86890;12.84290;12.97910;463.84530;86.87130;88.92210;12.00000;11.62870;1.40930;0.20230;36.23050;37.25280;28.02550;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.84110;-4.17450;-2.02170;-0.34970;1.22330;1496.00000;13792.00000;70.00000;10.00000;51.84820;0.00000;67.65050;63.76590;0.00000;414.18910;0.00120;345.30520;339.46390;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:46+09:00;0.09820;1.42680;461.98830;1099.73630;32.00000;0.00000;30.98430;35.82150;1.96860;0.28380;100.00000;96.40650;52.07110;53.48360;172.65320;834.38890;6.71380;30.98430;304.64170;1103.55000;12.85870;12.98680;463.84530;86.91990;88.92210;12.00000;11.62870;1.40930;0.20390;36.23050;37.25280;28.02120;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.76320;-4.84500;-2.24080;-0.17580;1.60290;1424.00000;13872.00000;70.00000;10.00000;51.68190;0.00000;67.91090;64.20000;0.00000;413.68270;0.00030;346.80630;340.20540;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:47+09:00;0.09820;1.43080;461.98830;1099.73630;32.00000;0.00000;30.98430;35.83150;1.89600;0.28380;100.00000;96.37600;52.18980;53.48360;169.98290;832.64930;6.71380;34.95680;304.64170;1100.36100;12.96830;12.98680;463.89650;86.94950;88.92210;12.00000;11.62870;1.41080;0.20610;36.24570;37.25280;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.67970;-4.79400;-1.98080;0.53420;1.94890;1352.00000;13968.00000;70.00000;10.00000;51.52630;0.00000;68.17130;64.54350;0.00000;418.02300;-0.00250;349.39230;341.67030;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:48+09:00;0.09820;1.42830;461.98830;1099.73630;32.00000;0.00000;34.95680;35.82530;1.88500;0.28380;100.00000;96.38370;52.18730;53.13260;172.84390;826.56100;7.28600;34.95680;303.49730;1100.36100;12.95190;12.98680;463.84530;86.93940;88.92970;12.00000;11.62870;1.41010;0.20770;36.21520;37.25280;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.77480;-4.15300;-1.64490;0.81000;1.77900;1280.00000;14048.00000;70.00000;10.00000;51.37800;0.00000;68.45340;64.92330;0.00000;418.58360;-0.00050;350.51350;342.42980;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:49+09:00;0.09820;1.43340;461.98830;1099.73630;32.00000;0.00000;34.95680;35.83790;1.82850;0.28380;100.00000;96.37600;52.26520;52.67490;172.65320;833.08410;6.33240;37.93590;297.01230;1098.44750;13.03010;12.98680;463.74310;86.97860;88.92210;12.00000;11.62870;1.40930;0.20230;36.24570;37.26810;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83970;-3.77710;-1.67680;0.23540;1.32840;1216.00000;14128.00000;70.00000;10.00000;51.13930;0.00000;68.79340;65.30310;0.00000;420.10270;0.00020;353.17200;344.05740;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:50+09:00;0.09820;1.43860;461.98830;1099.73630;32.00000;0.00320;37.93590;35.85090;1.89360;0.28380;100.00000;96.37600;52.72570;52.65960;172.08100;832.64930;7.66750;32.97050;297.77520;1087.60460;13.48810;12.98680;463.79430;87.02150;88.92210;12.00000;11.62870;1.40850;0.20770;36.21520;37.25280;28.02120;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.75880;-4.19750;-2.03590;-0.35420;1.22870;1152.00000;14208.00000;70.00000;10.00000;50.88250;0.00000;69.06110;65.79140;0.00000;422.58030;-0.00060;352.61150;345.12450;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:51+09:00;0.09820;1.43900;461.98830;1099.73630;32.00000;0.00000;32.97050;35.85210;1.77320;0.28380;100.00000;96.36840;52.72070;52.65960;171.50880;831.34470;6.14170;39.92210;296.63090;1088.88010;13.46980;12.98680;463.79430;87.04250;88.92210;12.00000;11.62870;1.40930;0.20690;36.23050;37.25280;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64470;-4.84740;-2.22820;-0.13810;1.63570;1096.00000;14288.00000;70.00000;10.00000;50.70170;0.00000;69.33590;66.09880;0.00000;424.42490;0.00130;354.43790;346.04680;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:52+09:00;0.09820;1.44830;461.98830;1099.73630;32.00000;0.00000;39.92210;35.87530;1.88650;0.28380;100.00000;96.42180;52.84450;52.65960;171.50880;830.04000;7.09530;31.97760;297.58450;1086.96680;13.58460;12.98680;463.84530;87.10260;88.92210;12.00000;11.62870;1.41010;0.20460;36.23050;37.26810;28.01860;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.64470;-4.78060;-1.97120;0.56540;1.95710;1040.00000;14368.00000;70.00000;10.00000;50.60040;0.00000;69.58190;66.44240;0.00000;424.73230;0.00100;355.12510;347.11370;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:53+09:00;0.09820;1.45180;461.98830;1099.73630;32.00000;0.00000;31.97760;35.88410;1.79780;0.28380;100.00000;96.37600;52.82860;52.65960;169.79210;830.04000;6.14170;36.94300;297.39380;1088.56130;13.55560;12.98680;463.79430;87.13660;88.92210;12.00000;11.62870;1.41080;0.20160;36.21520;37.25280;28.02120;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.68260;-4.12580;-1.63970;0.80500;1.76610;992.00000;14432.00000;70.00000;10.00000;50.43760;0.00000;69.84230;66.78610;0.00000;427.30040;-0.00160;357.18680;347.87330;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:54+09:00;0.09820;1.45460;461.98830;1099.73630;32.00000;0.00000;36.94300;35.89100;1.86490;0.28380;100.00000;96.37600;52.88670;52.65960;169.79210;826.12610;6.90460;31.97760;297.01230;1088.24240;13.61480;12.98680;463.89650;87.16790;88.92210;12.00000;11.62870;1.41160;0.20690;36.23050;37.25280;28.02810;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.78000;-3.78810;-1.70580;0.18900;1.30510;936.00000;14496.00000;70.00000;10.00000;50.27850;0.00000;70.08830;67.12960;0.00000;428.00560;0.00040;358.29000;348.74130;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:55+09:00;0.09820;1.45470;461.98830;1099.73630;32.00000;0.00000;31.97760;35.89130;1.79190;0.28380;100.00000;96.42180;52.95940;52.65960;170.36440;826.12610;6.33240;35.95010;298.53820;1087.60460;13.66330;12.98680;463.69200;87.18650;88.92210;12.00000;11.62870;1.41080;0.20460;36.21520;37.25280;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.74980;-4.26200;-2.07040;-0.37060;1.25590;920.00000;14592.00000;70.00000;10.00000;49.96740;0.00000;70.40650;67.41900;0.00000;429.18120;0.00120;357.87400;349.82640;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:56+09:00;0.09820;1.46650;461.98830;1099.73630;32.00000;0.00000;35.95010;35.92070;1.83440;0.28380;100.00000;96.48280;52.90080;52.65960;175.51420;827.43080;6.52310;32.97050;296.82160;1090.15590;13.63420;12.98680;463.79430;87.27380;88.92210;12.00000;11.62870;1.41080;0.20610;36.21520;37.25280;28.02990;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64140;-4.88350;-2.23050;-0.09060;1.67190;872.00000;14656.00000;70.00000;10.00000;49.79380;0.00010;70.65250;67.85300;0.00000;428.60250;0.00190;360.64090;350.74870;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:57+09:00;0.09820;1.47040;461.98830;1099.73630;32.00000;0.01300;32.97050;35.93060;1.80190;0.28380;100.00000;96.47520;53.05970;52.65960;171.31810;839.17230;6.90460;33.96380;298.53820;1087.28560;13.76680;12.98680;463.69200;87.32240;88.92210;12.00000;11.62870;1.41010;0.20390;36.21520;37.25280;28.02380;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.68990;-4.74490;-1.94360;0.61360;1.96050;824.00000;14720.00000;70.00000;10.00000;49.62750;0.00000;70.87670;68.16050;0.00000;433.06930;0.00060;362.01530;351.74330;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:10:58+09:00;0.09820;1.47530;461.98830;1099.73630;32.00000;0.00000;33.96380;35.94280;1.75980;0.28380;100.00000;96.42180;52.98890;52.65960;167.88480;829.60520;6.33240;35.95010;296.63090;1090.15590;13.70980;12.98680;463.74310;87.38190;88.92210;12.00000;11.62870;1.41010;0.20460;36.21520;37.23750;28.02030;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.79090;-4.08310;-1.63150;0.78320;1.73450;784.00000;14768.00000;70.00000;10.00000;49.46470;0.00000;71.11540;68.39560;0.00000;433.53950;0.00100;363.11850;352.97310;0.00000;10055.00000;27629.00000;1;1;0;0
2019-10-29 11:10:59+09:00;0.09820;1.47380;461.98830;1099.73630;32.00000;0.00000;35.95010;35.93900;1.79570;0.28380;100.00000;96.46760;53.16120;52.64430;170.74580;821.77740;7.28600;32.97050;299.30110;1086.96680;13.86380;12.97910;463.74310;87.40650;88.92210;12.00000;11.62870;1.41010;0.20610;36.21520;37.25280;28.01860;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.83430;-3.79020;-1.71960;0.11100;1.27920;744.00000;14848.00000;70.00000;10.00000;49.26580;0.00000;71.31080;68.75730;0.00000;435.87240;-0.00110;362.53980;353.53370;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:00+09:00;0.09820;1.47820;461.98830;1099.73630;32.00000;0.00000;32.97050;35.95010;1.70670;0.28380;100.00000;96.38370;53.02470;53.73530;173.03470;828.30040;6.71380;37.93590;303.68800;1091.43150;13.72640;12.98680;463.58980;87.46160;88.92970;12.00000;11.62870;1.41010;0.20390;36.21520;37.23750;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83430;-4.31030;-2.08960;-0.39030;1.26100;704.00000;14896.00000;70.00000;10.00000;49.06320;0.00000;71.54950;69.01040;0.00000;434.40750;0.00150;364.61950;354.43790;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:01+09:00;0.09820;1.48300;461.98830;1099.73630;32.00000;0.00000;37.93590;35.96190;1.74200;0.28380;100.00000;96.45230;52.74990;53.83450;168.83850;833.51900;7.28600;34.95680;302.92510;1098.76640;13.48010;12.98680;463.53860;87.52050;88.92970;12.00000;11.62870;1.41080;0.20310;36.21520;37.23750;28.02200;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.74150;-4.89870;-2.21550;-0.03340;1.70490;672.00000;14960.00000;70.00000;10.00000;48.88600;0.00000;71.75200;69.31790;0.00000;436.74050;-0.00060;365.55990;355.39640;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:02+09:00;0.09820;1.48860;461.98830;1099.73630;32.00000;0.00000;34.95680;35.97600;1.68380;0.29140;100.00000;96.37600;52.80740;53.83450;171.89020;823.95170;6.52310;37.93590;302.92510;1097.49070;13.54000;12.98680;463.48750;87.58260;88.92970;12.00000;11.62870;1.41080;0.20610;36.21520;37.25280;28.02290;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.64070;-4.70140;-1.91080;0.65470;1.95950;640.00000;15008.00000;70.00000;10.00000;48.71240;0.00000;71.94010;69.57100;0.00000;436.99370;0.00170;365.86730;355.99320;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:03+09:00;0.09820;1.49270;461.98830;1099.73630;32.00000;0.00000;37.93590;35.98630;1.73480;0.28380;100.00000;96.39890;52.81630;53.83450;175.70490;830.90970;6.52310;33.96380;303.11580;1097.49070;13.55330;12.98680;463.48750;87.64310;88.92210;12.00000;11.62870;1.41080;0.20690;36.21520;37.26810;28.01860;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.79180;-4.05390;-1.62140;0.75950;1.70980;608.00000;15056.00000;70.00000;10.00000;48.52070;0.00000;72.12090;69.87850;0.00000;437.50000;-0.00090;365.36100;356.82510;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:04+09:00;0.09820;1.49120;461.98830;1099.73630;32.00000;0.00000;33.96380;35.98250;1.72420;0.28380;100.00000;96.36840;52.81190;53.83450;173.79760;839.60720;6.33240;33.96380;301.39920;1097.80970;13.54540;12.98680;463.43640;87.67600;88.92210;12.00000;11.62870;1.41240;0.20310;36.21520;37.25280;28.01510;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83320;-3.78650;-1.71940;0.10060;1.27670;576.00000;15120.00000;70.00000;10.00000;48.34350;0.00000;72.28730;70.11360;0.00000;439.92330;0.00080;365.07160;358.14530;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:05+09:00;0.09820;1.49490;461.98830;1099.73630;32.00000;0.00000;33.96380;35.99170;1.72930;0.28380;100.00000;96.36840;52.94020;53.83450;172.08100;835.25840;6.14170;32.97050;302.73440;1094.93960;13.67460;12.98680;463.58980;87.72740;88.92210;12.00000;11.62870;1.41160;0.20690;36.21520;37.25280;28.02560;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.74120;-4.31560;-2.09340;-0.38810;1.27140;544.00000;15168.00000;70.00000;10.00000;48.15900;0.00000;72.49710;70.27630;0.00000;439.38070;0.00050;366.77160;358.19950;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:06+09:00;0.09820;1.49810;461.98830;1099.73630;32.00000;0.00000;32.97050;35.99970;1.73470;0.28380;100.00000;96.36840;52.86560;53.83450;172.84390;831.34470;5.95090;31.97760;302.54360;1097.17190;13.57370;12.98680;463.58980;87.78950;88.92210;12.00000;11.62870;1.41240;0.20080;36.23050;37.23750;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64200;-4.91380;-2.22250;-0.03800;1.69750;520.00000;15216.00000;70.00000;10.00000;47.88770;0.00000;72.65630;70.58370;0.00000;440.52010;-0.00120;367.78420;359.30260;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:07+09:00;0.09820;1.50160;461.98830;1099.73630;32.00000;0.00000;31.97760;36.00850;1.74040;0.28380;100.00000;96.36840;52.88930;53.83450;174.17900;833.08410;7.47680;30.98430;305.21390;1096.85290;13.59250;12.97910;463.64090;87.84720;88.92210;12.00000;11.62870;1.41160;0.20540;36.21520;37.26810;28.02720;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.69350;-4.70270;-1.91240;0.64690;1.95730;496.00000;15264.00000;70.00000;10.00000;47.74310;0.00000;72.80820;70.83700;0.00000;442.83490;-0.00040;369.46610;360.78560;0.00000;10055.00000;27629.00000;1;1;0;0
2019-10-29 11:11:08+09:00;0.09820;1.50200;461.98830;1099.73630;32.00000;0.00000;30.98430;36.00960;1.60480;0.28380;100.00000;96.36840;52.71330;53.83450;170.93660;836.12820;6.71380;38.92920;304.06950;1101.31770;13.40930;12.98680;463.53860;87.89820;88.92210;12.00000;11.62870;1.41160;0.20230;36.21520;37.25280;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.69350;-4.03460;-1.61900;0.74660;1.69600;464.00000;15312.00000;70.00000;10.00000;47.51160;0.00000;72.97450;71.03590;0.00000;443.50400;-0.00410;370.20760;361.54520;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:09+09:00;0.09820;1.50370;461.98830;1099.73630;32.00000;0.00000;38.92920;36.01380;1.65550;0.28380;100.00000;96.36840;52.78730;53.83450;171.69950;828.73540;6.52310;34.95680;305.21390;1099.40420;13.49350;12.98680;463.38530;87.95220;88.92210;12.00000;11.62870;1.41160;0.20460;36.23050;37.25280;28.01860;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.79580;-3.80260;-1.73610;0.08360;1.26230;448.00000;15344.00000;70.00000;10.00000;47.38140;0.00000;73.11920;71.19870;0.00000;444.19130;-0.00120;368.85130;362.05150;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:10+09:00;0.09820;1.50710;461.98830;1099.73630;32.00000;0.00000;34.95680;36.02220;1.66030;0.28380;100.00000;96.46000;52.70830;53.83450;173.79760;830.47500;6.14170;33.96380;304.64170;1101.31770;13.43810;12.98680;463.43640;88.01590;88.92210;12.00000;11.62870;1.41240;0.20310;36.21520;37.23750;28.02120;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83300;-4.34640;-2.10630;-0.39980;1.26830;424.00000;15392.00000;70.00000;10.00000;47.17160;0.00000;73.29280;71.45180;0.00000;442.78070;0.00140;368.85130;362.53980;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:11+09:00;0.09820;1.51380;461.98830;1099.73630;32.00000;0.00000;33.96380;36.03900;1.68750;0.28380;100.00000;96.38370;52.74210;53.84220;171.69950;835.25840;7.47680;31.97760;302.92510;1100.36100;13.45950;12.98680;463.33420;88.09490;88.92210;12.00000;11.62870;1.41310;0.20690;36.19990;37.26810;28.02120;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.64170;-4.91710;-2.21530;-0.01940;1.71650;400.00000;15440.00000;70.00000;10.00000;46.99070;0.00000;73.40860;71.65080;0.00000;443.19660;-0.00100;370.96720;363.20890;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:12+09:00;0.09820;1.51460;461.98830;1099.73630;32.00000;0.01280;34.70860;36.04098;1.65815;0.28380;100.00000;96.38558;52.83910;53.84027;172.27170;832.75795;6.76155;33.21895;302.59130;1098.52723;13.54753;12.98680;463.24473;88.13707;88.92210;12.00000;11.62870;1.41215;0.20727;36.20372;37.26045;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.69700;-4.66670;-1.88860;0.67990;1.96290;376.00000;15472.00000;70.00000;10.00000;46.80630;0.00000;73.50980;71.88580;0.00000;443.66680;-0.00030;371.83520;363.58870;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:13+09:00;0.09820;1.51540;461.98830;1099.73630;32.00000;0.01200;35.45340;36.04295;1.62880;0.28380;100.00000;96.38745;52.93610;53.83835;172.84390;830.25750;6.04630;34.46030;302.25750;1096.69345;13.63555;12.98680;463.15525;88.17925;88.92210;12.00000;11.62870;1.41120;0.20765;36.20755;37.25280;28.01770;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.80150;-4.01630;-1.61740;0.73030;1.67430;368.00000;15504.00000;70.00000;10.00000;46.60010;0.00000;73.63280;71.99440;0.00000;445.02310;0.00000;370.73210;363.85990;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:11:14+09:00;0.09820;1.52350;461.98830;1099.73630;32.00000;0.00000;29.99140;36.06340;1.64260;0.28380;100.00000;96.36840;52.91130;53.83450;171.89020;836.12820;7.09530;32.97050;303.68800;1096.85290;13.66600;12.98680;463.18080;88.30790;89.78420;12.00000;11.62870;1.41240;0.20460;36.21520;37.26810;28.02030;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.82780;-3.82090;-1.75070;0.05610;1.24930;352.00000;15552.00000;70.00000;10.00000;46.44100;0.00000;73.75580;72.17520;0.00000;447.17520;0.00030;373.48090;364.70990;0.00000;10053.00000;27629.00000;1;1;0;0
